Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,user_review_count,product_review_count,vader_score,vader_sentiment,bert_sentiment,emotion,sarcasm,comprehend_sentiment
511043,B004FGWU9O,A2NPYVLJ7XPKS3,cas,0,0,5,1327708800,great coffee,"the aroma is awesome!!  love the flavor, really gets you going in the morning.  prompt delivery, this is definatly my husbands favorite single cup coffee",positive,9,453,0.9167,positive,positive,joy,normal,POSITIVE
392631,B0009F3PN0,A281NPSIMI1C2R,"Rebecca of Amazon ""The Rebecca Review""",3,3,5,1301529600,Comforting Tea Remedies,"Traditional Medicinals makes some very comforting teas. I keep a box of this tea sampler handy in case I get a cold. The ""Throat Coat"" tea is good to use when you first start feeling pain in your throat. The ""Gypsy Cold Care"" has hyssop in it which is antibacterial and antiviral. The ""Echinacea Plus"" tea also has echinacea which helps with sinus infections. When you are congested you can drink the ""Breathe Easy"" tea which has peppermint and eucalyptus in it. Some of the other ingredients in the teas include: licorice root, calendula flowers, ginger root, slippery elm, marshmallow root, wild cherry bark, fennel fruit, cinnamon bark, sweet orange peel, lemongrass leaf, elder flower, yarrow flower, rose hips, safflower petal and cloves. The teas all taste good and are very soothing.<br /><br />~The Rebecca Review",positive,365,9,0.9576,positive,positive,neutral,normal,POSITIVE
272762,B0036VLZNG,A3DN6JYST8EQYZ,Dana Carter,0,0,4,1332547200,"Good, not great","For a gluten-free chicken noodle soup, I think this is the best on the market. I've tried some frozen kinds (mushy noodles and carrots, very little chicken), and this is a good, decent chicken noodle soup.  If at first the noodles seem hard and crumbly out of the can, heating the soup to a near-boil takes care of that, softening the noodles till they are nice and slurpable, just like ""normal"" chicken noodle soup.  The chicken portions are generous, to the point where I think they could have made them smaller, but it's tasty.<br /><br />Seasoning wise, at first it may seem peppery, but it actually isn't. If you're expecting it to taste as salty and metallic as Campbell's, you'll naturally be disappointed. Think of this as tasting halfway between the canned condensed kind and your Grandma's soup.  This is one of my staple pantry items, a go-to meal when I'm out of time or inclination to make a ""real"" meal. And calorie-wise, it's not too shabby---a whole can is just 180 calories.",positive,5,26,0.9306,positive,positive,neutral,de,POSITIVE
532543,B001M0A8Y0,A1HCJ7QRC0MKOY,M. Zurlippe,1,2,5,1306108800,Knorr Salat Kronung Dill Krauter,My husband is German and I'm not.  I need all the help I can get feeding him his favorite foods.  He really likes this salad.  It's super easy and refreshing.  Where we live it is impossible to get this.  I was so excited to see it on Amazon.  The price was good and the shipping fast.,positive,1,10,0.9695,positive,positive,joy,normal,POSITIVE
259122,B000MIAORE,AJFHI5JVS3U90,ADK,0,0,5,1253232000,Great Convenience Product,"This soup is so handy to have around.  It makes a quick lunch or snack.  Plus, with the new easy open top, there is little risk of spill.",positive,2,10,0.4391,positive,positive,joy,de,POSITIVE
188689,B000HJPBGC,A37ZJTQ1Q1O1YL,"Robert Gmillsap ""Hockemoto""",7,7,5,1307404800,Surprisingly good taste for a blend,I wasn't expecting a real Blue Mountain taste for such an inexpensive price. I like Blue Mountain coffee but that preference just doesn't justify it's ridiculous price. This pre-ground blend must have undergone some serious testing to produce the final product. It really tastes great. While I ususlly grind my own beans and ocasionally buy a blend of ground. This Magnum blend was like finding a diamond in the rough. Of course you may not find it as good; we all have different likes and dislikes according to our taste buds.,positive,1,36,0.9656,positive,positive,neutral,normal,MIXED
180633,B000CQBZQK,A3CHE6FL22V7CG,Josie R.,0,1,4,1191542400,"Great Tea, Better price","Great tea, better price than if you ordered from their website but I dislike having to order in quantities of 6 boxes at a time.",positive,15,119,0.0258,neutral,negative,joy,de,MIXED
243635,B000FPJ6QO,A3UKFHMS9YKCQN,"Linda Henderson ""lhendo""",1,1,5,1341014400,My dog's a little dingo,"These treats must be great because my beagle goes bonkers when I ask if she wants a Dingo. She knows the difference between a Dingo and a ""cookie"", which is any other treat we give her. She likes her cookies, but she LOVES her Dingoes!",positive,7,63,0.9143,positive,positive,joy,de,POSITIVE
56688,B0012XBD7I,A20FQULBVVWA8B,"L. Ljunghammar ""Eclectic Scout""",1,1,5,1266796800,"Buy These, Eat These, Be Happy!","How to achieve potato chip nirvana? It's simple:  Buy these chips, get them tomorrow, eat them!<br />Repeat.<br /><br />Why?<br /><br />Best ""old school"" BBQ flavor out there<br />Kettle quality<br />Incredible price with Amazon<br /><br />Did I mention delicious and a terrific bargain?",positive,14,216,0.9278,positive,positive,neutral,de,POSITIVE
447076,B001EO7LS0,A2IEF9WFIPGUEL,Monagay,0,0,5,1347494400,FRESH AND YUMMY,"I recently bought 2 packages of Bergin Pecans and my family immediately requested Pecan Pancakes for a full week.  They were fresh and oh so good!  I have also noticed that purchasing Bergin Pecans through Amazon is cheaper than purchasing pecans from my local markets.  The quality of these Pecans are excellent and I definitely got my money's worth in quantity. I absolutely recommend purchasing a bag or two of Bergin Pecans, they taste awesome!",positive,3,1,0.9702,positive,positive,joy,normal,POSITIVE
129286,B00375LB80,A23GFTVIETX7DS,Debbie Lee Wesselmann,0,1,4,1335830400,Exactly what I needed,"I bought these jimmies because I couldn't find the needed orange color in any of my local stores.  A pound of jimmies is a lot, but I went through more than I expected, probably half the bag to thoroughly coat a recipe of chocolate truffles.  The taste is, well, jimmy-taste.  My only disappointment/surprise was how short these jimmies are -- about two-thirds of the length of Wilton and CakeMate brands I have in the cupboard.<br /><br />If you need a special color that only CK makes, don't hesitate to get them.<br /><br />-- Debbie Lee  Wesselmann",positive,41,15,0.8137,positive,negative,fear,de,MIXED
406875,B000KEPBBY,A3Q2R3Y0RURL1O,G. Koskenmaki,5,5,5,1296086400,excellent soup mix,"This is good stuff.<br /><br />I add a coarsely chopped large onion, a full bulb of crushed garlic cloves, about 1/4 of a 16 oz jar of better than bullion chicken seasoning, a half dozen bay leaves, 2 tablespoons of chopped basil, 2 tablespoons of ground cumin seed, approximately 1 tablespoon of sea salt, a tablespoon of crushed red papper flakes, and enough water so that this fills a 5 quart dutch oven when it's fully cooked.  It's more like a stew than a soup as it's thick, but it is very good eating and leftovers are even better.<br /><br />One package of this makes enough for several meals for both the wife and I.",positive,2,77,0.742,positive,positive,neutral,normal,POSITIVE
112796,B0000VOQJU,APH10BKZY1BRS,Kevin C. O'Donovan,0,0,5,1344211200,delicious,"This stuff is wonderful. Really excellent in tuna salad. Not too spicy, yet with just enough flavor to complement the tuna! Yum!",positive,1,2,0.851,positive,positive,joy,de,POSITIVE
204213,B0001CVIE4,A3F4DCRLHP7H32,Kit,0,0,5,1341100800,Pickapeppa is so fantastic!,"Growing up in the South, this sauce is a staple in the fridge; however, after moving off, it's been a struggle to find it.  Everytime we go home, my husband and I buy 4 or 5 bottles to hold us over until our next trip home.  I was super excited to see it available through Amazon.  A versatile sauce: it can be used in gumbos, soups, casseroles, and my personal favorite, poured over cream cheese and scooped with a cracker!  Yum!",positive,1,9,0.8745,positive,positive,joy,normal,POSITIVE
532918,B009E7YC54,AUUE32J3MQSP5,"Bianca ""Bianca Duffield""",0,0,5,1340582400,YUMMMMM,"This was so good! I love peanut butter but I hate how many calories are in it, this reduces all of that while still giving the same great taste! Chocolate protein, half a banana, and PB2 makes for a PERFECT breakfast shake on the go!",positive,3,238,0.9411,positive,positive,joy,de,POSITIVE
296050,B004KKXHX8,ANMFX4Z4RTUVC,Peter J Stolmeier,0,0,4,1344556800,Not as flavorful as I had hoped,"This is pretty good, but not as sweet as the actual jelly beans kids will like it for parties but off brand would work just as well, maybe better.",positive,1,3,0.9007,positive,positive,neutral,de,MIXED
217776,B000CQG87Q,AUGU89R1XNKX9,desert hounsi,0,1,2,1343001600,"Weak, as usual for this brand","I bought this recently, not paying attention to brand.  When I got it home, I realized it was Stash, and thought, oh, no, here comes the weak tea!<br /><br />Indeed, as with other of their teas, it is weak.  I used up almost the entire box of tea bags to make a pitcher full of iced tea, and it was still pretty weak in flavor.  When I've made hot tea with it, I need two tea bags.<br /><br />The flavor is ok--I love the tartness of hibiscus and the raspberry--but it's really just too weak overall.  Will not purchase again.",negative,13,170,-0.5355,negative,negative,neutral,normal,MIXED
286995,B006Q7YG24,A3EAP2VG0BVYWX,nekojita,1,1,5,1343692800,they don't last long....,"Okay, I'm rating these based on my cats' reactions to these treats. While one is the exact opposite of a picky eater (ANYTHING that is remotely edible that hits the floor is fair game in her mind), the other is a lot more finicky when it comes to snacks.  Needless to say, the feline garbage can literally inhaled these treats and was looking for more.  Cat #2 took a little more time/investigation when it came to the treat (that or she just likes for the other cat to be tormented while being held back from snatching up the treat as she sniffs at it for a minute, something I really don't put past her), but once she tried it, she was much quicker eating the second bite.  Finding a treat that both cats enjoy and is made of seemingly healthy ingredients/less crappy filler is a great thing.<br /><br />That said, these things are NOT cheap.  You do not get a lot for your money, though at least if you're buying them for cats,  you can break up the round treats to share them among several cats or get a couple of feedings out of one piece. I can see these being more of a special occasion snack than an every day thing - at least while on the current budget.",positive,32,103,0.9766,positive,negative,disgust,de,MIXED
28323,B000RFS57I,A1RPARA0TY0F48,A. Mcelroy,3,8,5,1204329600,great savings on shipping these jacklinks,"Amazon is a great place to get items that you could get elsewhere.  However, Amazon - many times - offers free shipping.  AND... you can read other people's reviews which will help you in determining what other people think about a product (whether it be positive or negative review).  Thanks Amazon  ;o)",positive,2,38,0.9432,positive,positive,neutral,de,POSITIVE
500124,B000HDMWWY,A26LYNBAN8H9MW,globalnomad,1,1,5,1285372800,Crunchy yumminess,"I am a sucker for all things crunchy and these are some of my favorite crackers. They are not fat or very salty and are USDA organic. They are very thin and go with everything from peanut butter to cheese. I love the kick from all the different seeds they have, like anise. I snack on them all the time!",positive,8,1,0.7644,positive,positive,neutral,normal,POSITIVE
553060,B005BHZY7G,A35JFXIWROAP7H,David Jepson,1,1,5,1324684800,best salami stateside,"I lived in Spain and loved the cured meats from there, France and Italy.  While most US made salame's are overly fatty and lack flavor, this brand (all versions) is the best I've had from the USA.",positive,1,1,0.7783,positive,positive,joy,de,POSITIVE
377791,B002GJ9JY6,A1YXCQHKK6XF4Y,"N. Rose ""Consumer Awareness Advocate""",1,1,5,1337644800,DELICIOUS AND LOW FAT!!,"Wow! This is fabulous mixed into plain yogurt or I suppose any flavored yogurt would be tasty as well. I kept meaning to sprinkle it over ice cream, but used it up on the yogurt I take to work. Left it in the office kitchen, and it's very convenient to use. You won't believe how good it tastes! I will branch out using it in different ways on my next jar. Yum!",positive,11,310,0.4436,positive,negative,surprise,normal,POSITIVE
196866,B008JKTTUA,A1EN5P2WZKWER8,Fiat Lux,0,1,5,1332028800,A great snack,"These taste really good!<br /><br />The primary nut is almond, although there is a background of peanuts, and occasionally cashew. The sweet element is  made up of dried cranberries and a generous amount of dried cherries, held together by an undertone of honey and lashings of delicious dark chocolate to bind everything together. Delicious.<br /><br />A haiku adds class and authority to any review,or, to put it differently, what can seventeen syllables tell us about this product?<br /><br />Berries and cherries<br />Almonds peanuts cashews too<br />Choco honey yum.",positive,19,385,0.8841,positive,positive,joy,de,POSITIVE
289067,B00374Y232,ACLTZ4KSPHG1N,"jodimae ""jodimae""",0,0,2,1316736000,Disappointed,"The pasta tastes fine, but it's not what we wanted. I feel I was mislead with 'whole grain' in the description - this product contains some 'whole grain' but the first ingredient is the refined white flour that we were trying to avoid. and of course we don't know what percentage is white flour but I'm sure it's more than half. we are not going to get this product again.",negative,3,1,0.1406,positive,negative,neutral,de,NEGATIVE
196519,B002JA06Z8,AYXJT9O8MGKV6,kxy,2,2,5,1340928000,Fantastic,"First off, email Ethan's Garden the specific date you want your miracle fruit to arrive.  The berries don't have a very long shelf life, although it can be extended in the fridge or freezer.  I hadn't used all the berries until a week after I received them, and by then they seemed to lose a little potency, but I only kept them in cold storage some of the time.<br /><br />I had these for a party, and it was a great experience.  I've had miracle fruit (berries and tablets) before, and I suspect that the effect lasts longer if the surface of the tongue is disturbed less.  The faster you eat things, the faster the effect seemed to wear off, so take your time and enjoy it for the upper part of the 30 minute - 2 hour range.<br /><br />Also definitely better than the tablets.",positive,1,17,0.9738,positive,negative,neutral,normal,POSITIVE
58436,B001ULH7P4,A2FIK0LQYFXUB4,Emily Pritchett,0,1,5,1303948800,Perfect for that picky toddler who loves a little crunch,"We have been trying to get my son to eat fruit as long as I can remember, with no progress. Until I found crisps, now he will sit down and eat an entire bag! His favorite is the apples. If I am not careful my 10 & 11 year old stepsons will raid the strawberry banana!!!!",positive,4,117,0.3382,positive,negative,anger,de,MIXED
55193,B000KAKZ2I,A3FII5GIF8X4FG,Julie Ann,1,1,5,1323216000,great!,"My dog is obsessed with these- he literally comes running when I call out ""You want a Greenie?"" It also is a comfort to know that it is helping to clean his teeth!",positive,10,32,0.7424,positive,positive,neutral,de,POSITIVE
245767,B004OAZ36I,A1SXBV0O8D2AZU,Tee,1,2,3,1324598400,Not very assorted,Bought this as a Christmas gift and when I opened it I was seriously disappointed. Not very many diverse cups. Most of them were the french vanilla or hazelnut. Will not be buying this assortment again.,neutral,2,286,-0.2263,negative,negative,sadness,de,NEGATIVE
498400,B000PGE032,A2J39ABW855SH9,wmuzeke,0,0,1,1345334400,Dispenser Needs Modification in Order to Work Properly,"First of all, this is not the same chemical as the older Cutter Backyard Bug Control from a few years back. On Amazon it says this product is ""2.5% Permethrin,"" however it is now made with 0.16% Lambda-Cyhalothrin. I don't think it works as well as the older product.<br /><br />The dispensing mechanism is messed up on all of these newer bottles. I was able to fix it by drilling out the hole in the nozzle where the dispensing straw is attached with a 1/8"" drill bit. You have to turn the white selector knob to full-on before you drill and you have to stop drilling when you get through the white part. See my photos. After doing this, I reconnected everything and turned on the hose. After a couple of taps on the side of the bottle, the product dispensed just like it is supposed to.",negative,1,55,0.1779,positive,negative,neutral,de,NEGATIVE
524905,B000LKTXQG,A38HB9LSYK8ILT,Lc Robinson,2,2,5,1248825600,Best Product ever tasted,I have tried the unsalted thin and crispy. They are excellent.<br /><br />We have also tried the chesse poofs and cheese curls which are glutten free.<br />For themto be gluten free and taste so good. Our kids love the taste.<br /><br />Espcially now that they are on a special glutten fre diet.... those cheese puffs have become there favorite.<br /><br />Excellent  food choice.,positive,5,20,0.9561,positive,positive,joy,normal,POSITIVE
271898,B000I60JUW,AQX92OAT9VG5Z,"Di ""books!!    :o)""",0,0,5,1322956800,Kraft Mac & Cheese Topping,"We LOVE this little blue shaker! I shake it on mac & cheese, sprinkle it on popcorn, stir it into casseroles, etc.<br /><br />I ran out and couldn't find it locally, so I'd been searching for a retailer for weeks when I thought about checking Amazon.com online. We're so glad you have sellers with a supply of Kraft Macaroni & Cheese Topping. THANK YOU!",positive,1,50,0.9172,positive,positive,joy,normal,POSITIVE
222536,B004E4CCSQ,ASF0R1CMSF26F,A. Burke,0,0,4,1328054400,"Cool concept with an ""OK"" taste","MIO's concept is quite cool. Basically, these are small 1.6-ouce squirt bottles which you can store pretty much anywhere - a cabinet, a desk drawer, a backpack, etc. - and you squirt them into water to create a  flavored drink. In this case, it's ""peach tea"" flavored and you put in one squirt for every 8 ounces of water. It's extremely convenient to just grab a bottle of water, throw two squirts of this stuff in, shake it up, and enjoy.<br /><br />But more importantly, does it taste good? Well... it taste OK. Nobody would mistake it for fresh Peach Tea, but it is somewhat palatable. I didn't notice the ""chemical"" aftertaste that other reviewers have mentioned, but it definitely does come across as artificially flavored. Based on other reviewers comments, it seems like there is wide range of opinions on the taste (as you would probably expect). So if you're looking for a convenient way to have flavored water anytime, then it's probably worth at least trying this product.",positive,20,280,0.9714,positive,positive,neutral,de,POSITIVE
51607,B004HOLD92,A1VEOWIH3D0PTZ,"Robert W. Derrickson ""FUN SEEKER""",1,1,5,1211500800,Great taste,Love the taste not to hot but a little tangy.  Price is good and really good service.,positive,13,171,0.8943,positive,positive,joy,de,POSITIVE
293301,B000ILILM0,A72FC4UDUAYBP,"Rehbeckha ""Believer""",0,0,5,1269820800,COOOOKKIIIEESSS,I have only had one other ginger cookie that was better than this and I cant find them and dont know the name so I guess  that means this may be my best pick.,positive,3,159,0.7964,positive,negative,neutral,de,POSITIVE
374002,B000LKV7T2,AKAT811SZJ5H6,D. Taylor,1,1,5,1308355200,One of the better almond bars,"Most other almond bars disappoint me because there are barely any almonds in it.  Boy is this different!  Each bar is loaded with whole almonds so very nearly every bite is a nice combination of chocolate and almond.  As far as the chocolate part goes; yeah, I agree with most other reviewers, it sure beats Hershey's.",positive,9,17,0.75,positive,positive,surprise,de,POSITIVE
548425,B004HGGPDY,A16OX6U12GNZIT,islandboy08876,0,0,1,1317859200,"nasty, disgusting!","this gum is nasty, then it turns to a nasty gooey blob after 30mins of chewing it, then it turns to liquid and the taste is bitter and even nastier it's gross!  by bottle of sour apple pucker taste better straight up in a shot glass than this nasty mess!",negative,5,9,-0.9635,negative,negative,disgust,de,NEGATIVE
121006,B000ETXO8W,AVBOB70ZY5VL0,"Christina Winkelman ""AZdutchgirl""",0,0,5,1254096000,Dutch Licorice drops and coins,I am Dutch and love the Dutch licorice. Grew up on the stuff. I am just considering whether to buy more more. We just finished 12 7-ounce containers already and my husband who loves them as well told me NOT to get anymore because we will finish them in record time and want even more. What have they done to us to import this delicious treat. I love the coins and drops the best. Very good flavor.,positive,1,10,0.9834,positive,positive,neutral,normal,POSITIVE
271582,B000FZ0T74,A27DPQAEM41KXX,PokerBen,0,0,5,1350950400,Awesome flavor:,"I've been eating a lot of jerky lately, this one takes the cake! The pieces are a little on the tough side, but since it's quality meat it wasn't a problem at all. The flavor starts out immediately being sweet, but after a few seconds a nice medium heat comes in. I would not have guessed the flavor was cajun if I didn't know, but don't let that stop you. This is the best sweet/hot jerky I've ever tasted. What a wonderful unique flavor. I will definitely order this again.",positive,11,5,0.9826,positive,positive,neutral,normal,POSITIVE
403114,B002ANABN6,A2502DHS7L1UDX,J. Brynda,1,1,3,1298419200,Pretty Good,but not as good a weruva -- much more chunky and the cats do not seem to like as much.  All and all a solid back up for the back of the cupboard.,neutral,13,63,-0.5959,negative,negative,sadness,de,NEGATIVE
351935,B000HQKR50,A1ASK7PPC4LNFT,Linda,0,0,4,1291507200,Good for the price,"I got this for $35 for a pack of 24 boxes. Each box contains 2 pouches and each pouch makes two large (2 cup) serving of soup. So basically, if you half the pouches, you are paying for 96 (24 x 2 x 2) servings, which is not a bad deal at all. Compared to the Sun-Bird brand egg drop soup mix, it is a little harder to mix (harder to get the clumps out), and a little less flavorful in my opinion, but you get more than twice for the price (the cheapest I found Sun-Bird is 48 servings for $45). To help with the flavor, I stir in a little soy sauce, and chives. It tastes good.<br /><br />The instructions on the box are odd. It says to add noodles (I've never heard of adding noodles to egg drop soup), and then continue to simmer it after adding the egg, but you shouldn't need to do any more than just bring it to a boil, stir in the egg, turn off the heat and let it cool. The egg is done enough by then.",positive,2,4,0.3127,positive,negative,neutral,normal,MIXED
533626,B000ARPK9E,A30J2WX8XN9VBN,"Michelle ""Musique Fan""",0,0,5,1207008000,Definitely helps the diarrhea!!!,"I used it when my son caught a stomach virus and within two to three days, his stool was firm again. Right on the heels of that, though, he got an ear infection and had to go on antibiotics, which caused diarrhea and a terrible diaper rash.  Within few days of Isomil DF and some balmex, the diarrhea is not as bad as it would be without it. And my 9 month old (who was the biggest fan of breastmilk) LOVES the taste. I highly recommend.",positive,1,6,0.7633,positive,positive,disgust,normal,POSITIVE
231195,B003FDC2I2,A2IZEN3G4J0605,Ultraquel,1,1,5,1287964800,Great!,"Orgain is healthier than most drinks, so it says, and is awesomely delicious! I also find it to be quite filling. Highly recommended!",positive,3,256,0.7678,positive,positive,joy,de,POSITIVE
351793,B002Y2QTRK,A1W2FY1VSKOBGS,wordisbondkid,0,0,5,1320364800,One of my favorites,This is probably my favorite roast of coffee.  I never realized how different coffee was between brands until I laid off on the sugar.  After doing this I can never drink Starbucks again.,positive,2,22,0.4588,positive,positive,neutral,de,POSITIVE
140515,B0020LNABS,AE2URYCBT0SX9,G.B.D.,0,0,5,1323129600,Cats like it,"All 5 cats prefer Purina One Chicken if given the choice. But, this food goes over quite well if there is no Purina in sight. So Purina is now given only a couple of pieces at a time for a special ""treat"" until it is exhausted...and I won't buy anymore.<br /><br />Natural Balance Reduced has about 1/3 less calories than Purina. I'm hoping it reduces my 1 little chubby and my one giant old mama before she comes down with diabetes or heart disease or...  Only time will tell. If it works, I'll come back and give it 5 stars.<br /><br />I do very much like the fact that the first ingredient is chicken and not corn meal like the RD which the vet gave me...amazing. The vet's RD had about 40% less calories, but cats did not like it, even when desperate. All they did was follow me around and moan. They know that corn meal is not chicken.<br /><br />March 2012 update: changed to 5 stars since big mama is slowly losing weight. 22 lbs down to 19 in about 6 mos. is good going.<br /><br />Found another good brand for supplements: Petnaturals (amazon does not carry it). I use their Hip & Joint for my old arthritic baby & she loves it. Attracting flavor ingredient: Chicken liver. But it's only a supplement (few tabs) for arthritis with the main stuff being Chondroitin, Glucosamine, just like we take. Also gonna try their Herpes support (she was born with it). Zoe is 14 yrs old, and HAS slowly been losing weight on the NB lite...the ""slowly"" is very important. Too fast and they get fatty liver which will kill 'em. Very happy with this stuff. Her coat is nice (long-hair tangly as usual) but she tries to wash again and her eyes are bright. A little pricey, but worth it.",positive,8,18,0.993,positive,negative,neutral,normal,MIXED
543519,B006MONQMC,A2PSC7LUNIDEAH,Dmitry Kristal,0,0,4,1338076800,Pretty good if you like the flavor.,"Vitamin Squeeze was very easy to use.  It gives you Vitamin C with no calories.  The mixture uses sucralose as the sweetener.  As with most artificial sweeteners, it may or may not trigger your bitter taste buds.  For me, it was also hard to get the right amount of sweetness:  It was either too light or too sweet.  If you can get the flavor right, then this is the energy drink for you.",positive,45,491,0.9277,positive,negative,neutral,normal,POSITIVE
361744,B006N3HZ6K,A3A33KSIXZ4X9F,J. Watkins,7,10,1,1261008000,Extremely bitter,"Jet Fuel is without a doubt, the most bitter coffee we have tried so far. Odds are very good a severe case of heart burn will closely follow your morning coffee with this stuff. Buyer beware!",negative,4,457,0.5911,positive,positive,anger,de,NEGATIVE
238292,B000HEA964,A1DZAQ9OU0B94K,Karole R. Velzy,4,4,1,1321833600,FDA bulletin 11/18/11,"My dogs really take to these chicken chips but since the product is made in China I will no longer buy them.  Please review:<br />November 18, 2011 -- The U.S. Food and Drug Administration has issued an important bulletin warning consumers that chicken jerky products (also marketed as chicken tenders, strips or treats) may be associated with serious illness in dogs.<br />Over the past 12 months, the FDA has observed an increase in the number of complaints regarding canine illnesses associated with consumption of chicken jerky products imported from China.<br />These complaints have been reported to the government by both dog owners and veterinarians.<br />FDA had previously issued a cautionary warning regarding chicken jerky products in September 2007 and a Preliminary Animal Health Notification later on in December of 2008.",negative,2,51,-0.9428,negative,negative,sadness,de,NEGATIVE
420260,B001EPPC80,AEO1L073HMSPQ,"Marshall's Sauces ""Marshall""",0,0,5,1265414400,"Excellent product, very addictive, great flavor 3 varieties","I love McVitte's Digestives, plain or with milk chocolate or dark chocolate topping.  This brand of biscuit, as they are called in England, are a cookie with a slightly less sweet taste than American cookies.  They have a malty wheat germ taste that no other cookie/biscuite has. The closest thing we have would be the Graham Cracker.  The name of the biscuit, Digestive,  is as distinctive as the taste.<br />While they are great for dunking, ya got to be fast! They soak up hot tea or milk like a dry sponge.  If you are not fast enough it will break off into your beverage pretty fast.  It's a game I love to play and quite addicting.  Usually Amazon.com has the best deals available for most English foods.  Check on some of the subscriptions for food and you'll find even lower prices.<br />No, I don't work for either company.<br />I am however as English as Winston Churchill and have lived in England several times in Suffolk County. Very beautiful part of England.",positive,14,67,0.9823,positive,negative,neutral,normal,POSITIVE
455262,B000E682D2,A1DSRBI72CZ5ZT,J. S. Boland,1,1,4,1243641600,Celestial Teas,It's great when buying in bulk that you are able to have such a nicely balanced variety of teas.The price cannot be beat and Celestial is a very satisfying tea. I'm never disappointed.,positive,5,8,0.9161,positive,positive,joy,normal,POSITIVE
251537,B001SITYJ6,A2Y4S4CNGKF21S,H. Swanson,0,1,3,1335398400,"Good jerky, too much pepper!!","The jerky itself is very good quality. The only problem is how much pepper they load onto these pieces. It's so much that it burns my mouth and I can't even taste the jerky, all I can taste is strong pepper. Then it gets into the back of my throat and burns sometimes, or might get stuck in my teeth, all making for a very unpleasant experience!",neutral,51,105,-0.2244,negative,positive,disgust,de,MIXED
130933,B001IZLTTW,A3E02KBFI21TY0,"Angela Risner ""Pretty in Orange""",0,0,5,1329004800,Very good,I had to switch from regular gum to sugar-free and thought that I would be stuck with flavor that lasted for 4 seconds.  Not so with the Ice Breakers gum.  I really like this and the flavor lasts for quite a while.  Highly recommend.,positive,11,6,0.5553,positive,positive,joy,normal,POSITIVE
84896,B001J3ZUQ6,A3KPSRV1LD03V1,D. K. Holder III,6,6,4,1324080000,A simple trick to get your air popper to work with this popcorn!,"I just finished eating my first batch of this great popcorn made in my presto air popper. The trick to getting it to pop properly with minimal un-popped kernels is to tilt the air popper back at an angle while waiting for the first dozen or so to pop. After the chamber starts filling with popped corn, set the popper upright and you are good to go! Hope this helps. Really great popcorn too by the way.",positive,1,45,0.9593,positive,positive,neutral,normal,POSITIVE
385127,B005VOOM5E,A26TWY9AD935HC,S. Finefrock,2,4,3,1337212800,Too Weak For My Taste,"I and I eagerly awaited tasting this, but came away disappointed.  Like many others have pointed,out, this comes accross as just a little too weak.  At first I thought I had miscalculated the amount of water, but it takes two bags to make an 8 oz cup with acceptable body and flavor.  It seems like a nice concept, but the execution is not there yet.  Kudos for the attractive packaging and spirit behind the concept though.",neutral,15,288,0.8255,positive,negative,sadness,normal,MIXED
116939,B001BCVY9W,AV43T6Y3EIU2X,Michele M. Harris,1,2,5,1266537600,Best cat food ever,My cat is diabetic and was on insulin twice a day. I started researching and found that this was the highest protien lowest carb wet cat food I could get. My 15 year old cat now eats Petite Cuisine morning and night and has Purina DM Diebetic management dry food available 24 hours a day and he is no longer on any insulin. He loves the Petite Cuisine it is ALL Natural and looks and smells like people food. I'm afraid to taste it but the ingredients are all good enough for humans so they are great for my cat!! I strongly recomend this food.,positive,5,229,0.9484,positive,positive,neutral,normal,POSITIVE
565465,B002GKEK7G,A2L5KIQ37MTUEH,artgrrl,0,0,5,1309219200,click,this is delicious. bought both the mocha and vanilla. i love both and will be keeping these products stocked in my kitchen.,positive,2,276,0.836,positive,positive,joy,de,POSITIVE
485345,B001RVFERK,A2SVLQVQ7QVDRW,"RLP ""Forgiven""",0,0,5,1338422400,Nice Substitute,"I love salt and vinegar chips, and when I found these in the store, I tried these and thought they were a great ""healthier"" substitute.  They have a nice crunch and flavor, but I think that 24 bags was overkill for me, since I am the only one in my home!  Will buy them again....just not 24 bags at a time!",positive,10,562,0.7673,positive,negative,joy,de,POSITIVE
462597,B000GG1O6M,A3KJ9ONYM913Z,Jane Olson,0,0,5,1224028800,Best Earl Grey on the market!,"<a href=""http://www.amazon.com/gp/product/B000GG1O6M"">Bigelow Earl Grey Tea, 40-Count Boxes (Pack of 6)</a><br /><br />This Earl Grey tea has real oil of bergamot not flavoring like most other brands. The Bergamot is well balanced with the black tea flavor.",positive,16,54,0.1002,positive,positive,neutral,normal,POSITIVE
